ts_code,name,market,list_date,m_fee,c_fee,issue_amount,benchmark,invest_type,industry,cleaned_benchmark_name,benchmark_code
013047.OF,富国品质生活C,O,,1.2,0.2,,中证消费服务领先指数收益率*65%+中债综合全价指数收益率*20%+中证港股通大消费主题指数收益率*15%,混合型,消费,中证消费服务领先指数,
012549.OF,华宝食品ETF联接C,O,,0.5,0.1,0.0054,中证细分食品饮料产业主题指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,消费,中证细分食品饮料产业主题指数,
012548.OF,华宝食品ETF联接A,O,,0.5,0.1,0.442,中证细分食品饮料产业主题指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,消费,中证细分食品饮料产业主题指数,
012358.OF,汇丰晋信医疗先锋A,O,,1.2,0.2,3.0211,中证医药卫生指数*60%+恒生医疗保健指数*20%+中债新综合全价指数*20%,混合型,医疗,中证医药卫生指数,
012359.OF,汇丰晋信医疗先锋C,O,,1.2,0.2,0.1684,中证医药卫生指数*60%+恒生医疗保健指数*20%+中债新综合全价指数*20%,混合型,医疗,中证医药卫生指数,
012857.OF,汇添富中证主要消费ETF联接C,O,,0.5,0.1,,中证主要消费指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,中证主要消费指数,
012506.OF,东方品质消费一年持有A,O,,1.2,0.2,3.0503,中证主要消费行业指数收益率*35%+中证可选消费行业指数收益率*35%+中债综合全价指数收益率*20%+恒生指数收益率(使用估值汇率调整)*10%,混合型,消费,中证主要消费行业指数,
012507.OF,东方品质消费一年持有C,O,,1.2,0.2,0.606,中证主要消费行业指数收益率*35%+中证可选消费行业指数收益率*35%+中债综合全价指数收益率*20%+恒生指数收益率(使用估值汇率调整)*10%,混合型,消费,中证主要消费行业指数,
012737.OF,广发中证创新药产业ETF联接A,O,,0.5,0.1,0.6053,中证创新药产业指数收益率*95%+活期存款利率(税后)*5%,被动指数型,医疗,中证创新药产业指数,
012738.OF,广发中证创新药产业ETF联接C,O,,0.5,0.1,1.4044,中证创新药产业指数收益率*95%+活期存款利率(税后)*5%,被动指数型,医疗,中证创新药产业指数,
012349.OF,天弘恒生科技指数C,O,,0.6,0.2,2.7959,恒生科技指数收益率(使用估值汇率折算)*95%+人民币活期存款收益率(税后)*5%,被动指数型,科技,恒生科技指数(使用估值汇率折算),
012348.OF,天弘恒生科技指数A,O,,0.6,0.2,1.1685,恒生科技指数收益率(使用估值汇率折算)*95%+人民币活期存款收益率(税后)*5%,被动指数型,科技,恒生科技指数(使用估值汇率折算),
012379.OF,创金合信港股互联网3个月持有A,O,,1.2,0.2,5.1588,恒生科技指数收益率*60%+中债综合财富指数收益率*30%+恒生综合指数收益率*10%,混合型,科技,恒生科技指数,
012380.OF,创金合信港股互联网3个月持有C,O,,1.2,0.2,1.4827,恒生科技指数收益率*60%+中债综合财富指数收益率*30%+恒生综合指数收益率*10%,混合型,科技,恒生科技指数,
012699.OF,平安中证新能源汽车产业ETF联接C,O,,0.15,0.05,1.8587,中证新能源汽车产业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证新能源汽车产业指数,
012326.OF,天弘中证全指医疗保健设备与服务ETF联接A,O,,0.5,0.1,0.1668,中证全指医疗保健设备与服务指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证全指医疗保健设备与服务指数,
012445.OF,华富新能源A,O,,1.2,0.2,2.1733,中证新能源指数收益率*80%+中证全债指数收益率*15%+中证港股通能源综合指数收益率*5%,股票型,科技,中证新能源指数,
012698.OF,平安中证新能源汽车产业ETF联接A,O,,0.15,0.05,0.4713,中证新能源汽车产业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证新能源汽车产业指数,
012327.OF,天弘中证全指医疗保健设备与服务ETF联接C,O,,0.5,0.1,0.3869,中证全指医疗保健设备与服务指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证全指医疗保健设备与服务指数,
012634.OF,国泰中证医疗ETF联接A,O,,0.5,0.1,0.1018,中证医疗指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证医疗指数,
011254.OF,长江量化科技精选一个月滚动持有A,O,,1.2,0.2,1.6612,中证科技100指数*90%+银行活期存款利率(税后)*10%,股票型,科技,中证科技100指数,
012635.OF,国泰中证医疗ETF联接C,O,,0.5,0.1,0.0026,中证医疗指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证医疗指数,
011255.OF,长江量化科技精选一个月滚动持有C,O,,1.2,0.2,0.5203,中证科技100指数*90%+银行活期存款利率(税后)*10%,股票型,科技,中证科技100指数,
011373.OF,招商前沿医疗保健A,O,,1.2,0.2,15.8463,中证医药卫生指数收益率*80%+恒生综合指数收益率(经汇率调整后)*10%+中债综合(全价)指数收益率*10%,股票型,医疗,中证医药卫生指数,
011374.OF,招商前沿医疗保健C,O,,1.2,0.2,1.5357,中证医药卫生指数收益率*80%+恒生综合指数收益率(经汇率调整后)*10%+中债综合(全价)指数收益率*10%,股票型,医疗,中证医药卫生指数,
011335.OF,银河医药健康A,O,,1.2,0.2,12.8209,中证医药卫生指数收益率*75%+中债综合全价指数收益率*25%,混合型,医疗,中证医药卫生指数,
011673.OF,长城医药科技六个月持有A,O,,1.2,0.2,10.2147,中证医药卫生指数收益率*70%+中债综合财富指数收益率*20%+恒生医疗保健指数收益率(使用估值汇率折算)*10%,混合型,医疗,中证医药卫生指数,
011674.OF,长城医药科技六个月持有C,O,,1.2,0.2,1.054,中证医药卫生指数收益率*70%+中债综合财富指数收益率*20%+恒生医疗保健指数收益率(使用估值汇率折算)*10%,混合型,医疗,中证医药卫生指数,
011277.OF,上银科技驱动双周定期可赎回A,O,,1.2,0.2,2.2451,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,科技,中国战略新兴产业成份指数,
011900.OF,长安鑫瑞科技先锋6个月定开C,O,,1.2,0.15,2.5731,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,科技,中国战略新兴产业成份指数,
011899.OF,长安鑫瑞科技先锋6个月定开A,O,,1.2,0.15,4.9805,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,科技,中国战略新兴产业成份指数,
011858.OF,安信消费升级一年持有A,O,,1.2,0.2,1.1769,中证内地消费主题指数收益率*70%+中债总指数(全价)收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,混合型,消费,中证内地消费主题指数,
011859.OF,安信消费升级一年持有C,O,,1.2,0.2,0.169,中证内地消费主题指数收益率*70%+中债总指数(全价)收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,混合型,消费,中证内地消费主题指数,
011939.OF,博时新能源汽车C,O,,1.2,0.2,2.0894,中证新能源汽车指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,混合型,科技,中证新能源汽车指数,
011938.OF,博时新能源汽车A,O,,1.2,0.2,1.357,中证新能源汽车指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,混合型,科技,中证新能源汽车指数,
012126.OF,宏利新能源A,O,,1.2,0.2,3.1783,中证新能源指数收益率*75%+中证综合债券指数收益率*15%+中证港股通能源综合指数收益率(人民币)*10%,股票型,科技,中证新能源指数,
012087.OF,博时健康生活C,O,,1.2,0.2,1.224,中证800医药卫生指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,混合型,医疗,中证800医药卫生指数,
012200.OF,新华鑫科技3个月滚动持有A,O,,1.2,0.2,5.1257,中证科技100指数收益率*60%+中债综合指数(总财富)收益率*30%+恒生指数收益率*10%,灵活配置型,科技,中证科技100指数,
012201.OF,新华鑫科技3个月滚动持有C,O,,1.2,0.2,2.1632,中证科技100指数收益率*60%+中债综合指数(总财富)收益率*30%+恒生指数收益率*10%,灵活配置型,科技,中证科技100指数,
012127.OF,宏利新能源C,O,,1.2,0.2,0.5569,中证新能源指数收益率*75%+中证综合债券指数收益率*15%+中证港股通能源综合指数收益率(人民币)*10%,股票型,科技,中证新能源指数,
012086.OF,博时健康生活A,O,,1.2,0.2,4.9729,中证800医药卫生指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,混合型,医疗,中证800医药卫生指数,
012079.OF,信澳新能源精选A,O,,1.2,0.2,5.4854,中证新能源汽车指数收益率*90%+中证港股通综合指数收益率*5%+银行活期存款利率(税后)*5%,混合型,科技,中证新能源汽车指数,
011853.OF,招商中证消费龙头指数增强A,O,,1.0,0.2,8.0128,中证消费龙头指数收益率*85%+恒生综合指数收益率(使用估值汇率折算)*10%+中国人民银行人民币活期存款利率(税后)*5%,增强指数型,消费,中证消费龙头指数,
011854.OF,招商中证消费龙头指数增强C,O,,1.0,0.2,41.974,中证消费龙头指数收益率*85%+恒生综合指数收益率(使用估值汇率折算)*10%+中国人民银行人民币活期存款利率(税后)*5%,增强指数型,消费,中证消费龙头指数,
011923.OF,大成消费精选A,O,,1.2,0.2,6.3417,中证内地消费主题指数收益率*80%+恒生指数收益率*10%+中债综合指数收益率*10%,股票型,消费,中证内地消费主题指数,
011926.OF,大成消费精选C,O,,1.2,0.2,0.2872,中证内地消费主题指数收益率*80%+恒生指数收益率*10%+中债综合指数收益率*10%,股票型,消费,中证内地消费主题指数,
011911.OF,华夏消费优选A,O,,1.2,0.2,12.136,中证内地消费主题指数收益率*60%+中证香港300主要消费人民币指数收益率*20%+上证国债指数收益率*20%,混合型,消费,中证内地消费主题指数,
011912.OF,华夏消费优选C,O,,1.2,0.2,0.7024,中证内地消费主题指数收益率*60%+中证香港300主要消费人民币指数收益率*20%+上证国债指数收益率*20%,混合型,消费,中证内地消费主题指数,
012414.OF,招商中证白酒C,O,,1.0,0.2,,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,被动指数型,消费,中证白酒指数,
011599.OF,国联安匠心科技1个月滚动持有,O,,1.2,0.2,2.118,沪深300指数*75%+上证国债指数*25%,混合型,科技,沪深300指数,000300.SH
012417.OF,招商国证生物医药C,O,,1.0,0.2,,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,被动指数型,医疗,国证生物医药指数,
012323.OF,华宝中证医疗ETF联接C,O,,0.5,0.1,,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,医疗,中证医疗指数,
011418.OF,汇添富消费精选两年持有A,O,,1.2,0.2,71.5702,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,股票型,消费,中证主要消费行业指数,
011013.OF,长城消费30A,O,,1.2,0.2,7.1763,中证内地消费主题指数收益率*75%+中债综合财富指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,股票型,消费,中证内地消费主题指数,
011014.OF,长城消费30C,O,,1.2,0.2,0.7931,中证内地消费主题指数收益率*75%+中债综合财富指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,股票型,消费,中证内地消费主题指数,
011419.OF,汇添富消费精选两年持有C,O,,1.2,0.2,6.5651,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,股票型,消费,中证主要消费行业指数,
010998.OF,博道消费智航A,O,,1.2,0.2,5.9049,中信消费风格指数收益率*90%+同期银行活期存款利率(税后)*10%,股票型,消费,中信消费风格指数,
860061.OF,光大阳光生活18个月持有C,O,,0.8,0.25,,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,混合型,医疗,中证医药卫生指数,
860060.OF,光大阳光生活18个月持有B,O,,0.8,0.25,,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,混合型,医疗,中证医药卫生指数,
860008.OF,光大阳光生活18个月持有A,O,,1.2,0.25,,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,混合型,医疗,中证医药卫生指数,
011694.OF,华泰紫金信息科技主题6个月持有A,O,,1.2,0.2,2.7626,中国战略新兴产业成份指数收益率*60%+中证沪港深互联互通TMT指数收益率*20%+中证全债指数收益率*20%,混合型,科技,中国战略新兴产业成份指数,
011695.OF,华泰紫金信息科技主题6个月持有C,O,,1.2,0.2,1.2363,中国战略新兴产业成份指数收益率*60%+中证沪港深互联互通TMT指数收益率*20%+中证全债指数收益率*20%,混合型,科技,中国战略新兴产业成份指数,
012043.OF,鹏华中证酒C,O,,1.0,0.2,,中证酒指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,消费,中证酒指数,
012040.OF,鹏华中证信息技术C,O,,1.0,0.2,,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,科技,中证信息技术指数,
011446.OF,长江新能源产业A,O,,1.2,0.2,3.3119,中证新能源产业指数收益率*70%+中债总指数收益率*30%,混合型,科技,中证新能源产业指数,
011447.OF,长江新能源产业C,O,,1.2,0.2,0.1864,中证新能源产业指数收益率*70%+中债总指数收益率*30%,混合型,科技,中证新能源产业指数,
010421.OF,海富通消费优选A,O,,1.2,0.2,2.7331,中证内地消费主题指数收益率*80%+中证全债指数收益率*20%,混合型,消费,中证内地消费主题指数,
010422.OF,海富通消费优选C,O,,1.2,0.2,0.7369,中证内地消费主题指数收益率*80%+中证全债指数收益率*20%,混合型,消费,中证内地消费主题指数,
011948.OF,东吴智慧医疗量化策略C,O,,1.2,0.2,,中证医疗指数收益率*65%+中债综合全价(总值)指数收益率*35%,灵活配置型,医疗,中证医疗指数,
011512.OF,天弘中证新能源汽车A,O,,0.5,0.1,0.1449,中证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证新能源汽车指数,
